Date,Open,High,Low,Close,Adj Close,Volume
2/23/2004,3.15,3.168,3.1402,3.1646,3.1646,-
2/24/2004,3.1643,3.1977,3.1591,3.1898,3.1898,-
2/25/2004,3.1899,3.206,3.1661,3.1705,3.1705,-
2/26/2004,3.1705,3.1821,3.1586,3.1702,3.1702,-
2/27/2004,3.1704,3.1762,3.1346,3.1696,3.1696,-
3/1/2004,3.1818,3.1871,3.1705,3.1783,3.1783,-
3/2/2004,3.1779,3.1824,3.1346,3.1407,3.1407,-
3/3/2004,3.141,3.1435,3.112,3.1257,3.1257,-
3/4/2004,3.1253,3.1456,3.1147,3.1293,3.1293,-
3/5/2004,3.1293,3.1637,3.1156,3.1604,3.1604,-
3/8/2004,3.1603,3.1694,3.1437,3.1551,3.1551,-
3/9/2004,3.1551,3.1617,3.1128,3.1186,3.1186,-
3/10/2004,3.1551,3.1617,3.0793,3.0884,3.0884,-
3/11/2004,3.087,3.103,3.0716,3.0916,3.0916,-
3/12/2004,3.0914,3.0952,3.0645,3.0902,3.0902,-
3/15/2004,3.0792,3.0979,3.0674,3.0787,3.0787,-
3/16/2004,3.0784,3.0946,3.0735,3.084,3.084,-
3/17/2004,3.0828,3.0924,3.0678,3.0852,3.0852,-
3/18/2004,3.0852,3.1038,3.068,3.0976,3.0976,-
3/19/2004,3.0974,3.1079,3.0908,3.1009,3.1009,-
3/22/2004,3.1035,3.1232,3.0944,3.1193,3.1193,-
3/23/2004,3.1193,3.1296,3.1081,3.1241,3.1241,-
3/24/2004,3.1246,3.1283,3.0803,3.0892,3.0892,-
3/25/2004,3.0891,3.0901,3.0461,3.0531,3.0531,-
3/26/2004,3.0533,3.0785,3.0429,3.075,3.075,-
3/28/2004,3.0605,3.0754,3.0523,3.0716,3.0716,-
3/29/2004,3.0715,3.0794,3.0632,3.0746,3.0746,-
3/30/2004,3.0726,3.093,3.0654,3.0858,3.0858,-
3/31/2004,3.0865,3.1057,3.0774,3.1009,3.1009,-
4/1/2004,3.1009,3.1028,3.0598,3.0608,3.0608,-
4/4/2004,3.0627,3.071,3.039,3.065,3.065,-
4/5/2004,3.065,3.104,3.0614,3.1007,3.1007,-
4/6/2004,3.1002,3.1002,3.0722,3.0801,3.0801,-
4/7/2004,3.0802,3.092,3.0673,3.0698,3.0698,-
4/8/2004,3.07,3.0784,3.0642,3.072,3.072,-
4/11/2004,-,-,-,-,-,-
4/12/2004,3.072,3.072,3.0272,3.0367,3.0367,-
4/13/2004,3.037,3.0374,2.9961,3.0011,3.0011,-
4/14/2004,3.0006,3.0198,2.9862,3.0044,3.0044,-
4/15/2004,3.0038,3.0273,2.9939,3.0076,3.0076,-
4/18/2004,3.0159,3.0404,3.0139,3.0374,3.0374,-
4/19/2004,3.0038,3.0262,2.9939,3.0122,3.0122,-
4/20/2004,3.0109,3.017,2.9874,2.9902,2.9902,-
4/21/2004,2.9922,3.0141,2.9891,3.0103,3.0103,-
4/22/2004,3.0104,3.0167,2.9902,3.0054,3.0054,-
4/25/2004,2.9994,3.0341,2.9969,3.0258,3.0258,-
4/26/2004,3.0258,3.0412,3.0221,3.0379,3.0379,-
4/27/2004,3.0374,3.0416,3.0049,3.0081,3.0081,-
4/28/2004,3.008,3.0271,2.9995,3.0182,3.0182,-
4/29/2004,3.0175,3.0299,3.0109,3.0302,3.0302,-
5/2/2004,3.0293,3.031,3.0071,3.0163,3.0163,-
5/3/2004,3.017,3.0474,3.007,3.0409,3.0409,-
5/4/2004,3.0409,3.0451,3.0125,3.019,3.019,-
5/5/2004,3.0192,3.035,3.0141,3.0307,3.0307,-
5/6/2004,3.0313,3.0451,3.0225,3.0412,3.0412,-
5/9/2004,3.0412,3.0668,3.0412,3.0643,3.0643,-
5/10/2004,3.0643,3.065,3.0158,3.0253,3.0253,-
5/11/2004,3.0253,3.0546,3.009,3.0453,3.0453,-
5/12/2004,3.0489,3.0515,3.0332,3.039,3.039,-
5/13/2004,3.0387,3.0466,3.0193,3.033,3.033,-
5/16/2004,3.0325,3.0604,3.0296,3.0604,3.0604,-
5/17/2004,3.0604,3.0607,3.036,3.0494,3.0494,-
5/18/2004,3.0492,3.0644,3.0356,3.0574,3.0574,-
5/19/2004,3.0574,3.0625,3.0332,3.0486,3.0486,-
5/20/2004,3.0475,3.077,3.0447,3.077,3.077,-
5/23/2004,3.0667,3.0766,3.0585,3.0761,3.0761,-
5/24/2004,3.0768,3.1108,3.0743,3.1,3.1,-
5/25/2004,3.1024,3.1124,3.096,3.1079,3.1079,-
5/26/2004,3.1078,3.127,3.0997,3.1189,3.1189,-
5/27/2004,3.1196,3.13,3.1045,3.1245,3.1245,-
5/30/2004,3.1179,3.1206,3.105,3.1089,3.1089,-
5/31/2004,3.1104,3.1402,3.1084,3.1383,3.1383,-
6/1/2004,3.1381,3.1521,3.1207,3.1246,3.1246,-
6/2/2004,3.1246,3.1524,3.1172,3.144,3.144,-
6/3/2004,3.1428,3.1522,3.1366,3.1418,3.1418,-
6/6/2004,3.1501,3.1525,3.1266,3.1355,3.1355,-
6/7/2004,3.1353,3.1422,3.1296,3.1374,3.1374,-
6/8/2004,3.1376,3.1389,3.1163,3.1318,3.1318,-
6/9/2004,3.132,3.1577,3.1158,3.154,3.154,-
6/10/2004,3.1528,3.1535,3.1162,3.1174,3.1174,-
6/13/2004,3.1207,3.1292,3.1055,3.118,3.118,-
6/14/2004,3.1175,3.1391,3.111,3.1387,3.1387,-
6/15/2004,3.1385,3.1457,3.1293,3.1342,3.1342,-
6/16/2004,3.1342,3.157,3.1312,3.1492,3.1492,-
6/17/2004,3.1491,3.1575,3.1362,3.1575,3.1575,-
6/20/2004,3.1529,3.1605,3.1439,3.1523,3.1523,-
6/21/2004,3.1523,3.1574,3.1226,3.1356,3.1356,-
6/22/2004,3.1352,3.1378,3.1169,3.121,3.121,-
6/23/2004,3.1205,3.1262,3.1002,3.1198,3.1198,-
6/24/2004,3.1198,3.1238,3.1031,3.1217,3.1217,-
6/27/2004,3.1163,3.1314,3.1081,3.1309,3.1309,-
6/28/2004,3.1309,3.1314,3.0964,3.1018,3.1018,-
6/29/2004,3.102,3.1268,3.0956,3.1268,3.1268,-
6/30/2004,3.1268,3.1269,3.1089,3.1192,3.1192,-
7/1/2004,3.1202,3.1403,3.1162,3.1316,3.1316,-
7/4/2004,3.1374,3.1482,3.1354,3.1419,3.1419,-
7/5/2004,3.1421,3.1625,3.138,3.1568,3.1568,-
7/6/2004,3.1563,3.1698,3.1524,3.1636,3.1636,-
7/7/2004,3.1632,3.1703,3.1519,3.1554,3.1554,-
7/8/2004,3.1565,3.1682,3.1478,3.1666,3.1666,-
7/11/2004,3.164,3.1665,3.1533,3.1567,3.1567,-
7/12/2004,3.1569,3.163,3.1498,3.1561,3.1561,-
7/13/2004,3.1561,3.1676,3.1552,3.1604,3.1604,-
7/14/2004,3.1598,3.1661,3.1536,3.1624,3.1624,-
7/15/2004,3.1615,3.187,3.1546,3.1818,3.1818,-
7/18/2004,3.1884,3.1911,3.172,3.1752,3.1752,-
7/19/2004,3.1744,3.1784,3.1532,3.1591,3.1591,-
7/20/2004,3.1591,3.1641,3.1431,3.1538,3.1538,-
7/21/2004,3.1535,3.1709,3.1479,3.1655,3.1655,-
7/22/2004,3.165,3.1699,3.1521,3.1583,3.1583,-
7/25/2004,3.1596,3.1725,3.155,3.1702,3.1702,-
7/26/2004,3.1707,3.1756,3.1384,3.1434,3.1434,-
7/27/2004,3.1434,3.1549,3.1296,3.1478,3.1478,-
7/28/2004,3.148,3.1527,3.1212,3.1355,3.1355,-
7/29/2004,3.1357,3.1385,3.116,3.13,3.13,-
8/1/2004,3.1299,3.1451,3.1228,3.1294,3.1294,-
8/2/2004,3.1291,3.1403,3.125,3.1376,3.1376,-
8/3/2004,3.1363,3.1457,3.1304,3.143,3.143,-
8/4/2004,3.1432,3.1472,3.1317,3.1431,3.1431,-
8/5/2004,3.143,3.1709,3.1357,3.158,3.158,-
8/8/2004,3.1626,3.1643,3.1521,3.1577,3.1577,-
8/9/2004,3.1577,3.1577,3.1282,3.1345,3.1345,-
8/10/2004,3.1345,3.1393,3.1258,3.1329,3.1329,-
8/11/2004,3.1329,3.1458,3.1222,3.1252,3.1252,-
8/12/2004,3.125,3.1619,3.1215,3.1581,3.1581,-
8/15/2004,3.1561,3.1685,3.1506,3.1544,3.1544,-
8/16/2004,3.1545,3.1559,3.1276,3.1296,3.1296,-
8/17/2004,3.1298,3.1349,3.117,3.122,3.122,-
8/18/2004,3.1218,3.1329,3.1139,3.1312,3.1312,-
8/19/2004,3.1312,3.1334,3.0999,3.1134,3.1134,-
8/22/2004,3.1013,3.1052,3.0867,3.0921,3.0921,-
8/23/2004,3.0913,3.0941,3.0619,3.0682,3.0682,-
8/24/2004,3.0679,3.0815,3.0648,3.0718,3.0718,-
8/25/2004,3.0715,3.0827,3.0681,3.0753,3.0753,-
8/26/2004,3.0758,3.083,3.0592,3.0644,3.0644,-
8/29/2004,3.0615,3.0816,3.0605,3.0755,3.0755,-
8/30/2004,3.0754,3.0869,3.0686,3.0823,3.0823,-
8/31/2004,3.0823,3.0845,3.0538,3.0592,3.0592,-
9/1/2004,3.0588,3.062,3.0392,3.049,3.049,-
9/2/2004,3.0493,3.0516,3.0227,3.0233,3.0233,-
9/5/2004,3.0237,3.0372,3.0235,3.0338,3.0338,-
9/6/2004,3.0338,3.037,3.0069,3.0145,3.0145,-
9/7/2004,3.0155,3.0367,3.0093,3.0318,3.0318,-
9/8/2004,3.0323,3.0421,3.0266,3.039,3.039,-
9/9/2004,3.0371,3.0548,3.033,3.0528,3.0528,-
9/12/2004,3.0501,3.0581,3.0445,3.0491,3.0491,-
9/13/2004,3.0489,3.0514,3.0335,3.0379,3.0379,-
9/14/2004,3.0379,3.0387,3.001,3.0049,3.0049,-
9/15/2004,3.0049,3.0306,2.9994,3.0269,3.0269,-
9/16/2004,3.0266,3.0391,3.0251,3.026,3.026,-
9/19/2004,3.0288,3.0295,3.0109,3.0181,3.0181,-
9/20/2004,3.0171,3.0391,3.0145,3.0332,3.0332,-
9/21/2004,3.0332,3.04,3.0235,3.0383,3.0383,-
9/22/2004,3.0378,3.0561,3.0373,3.0462,3.0462,-
9/23/2004,3.046,3.0536,3.0361,3.0499,3.0499,-
9/26/2004,3.0527,3.0639,3.0479,3.0634,3.0634,-
9/27/2004,3.0634,3.0784,3.0626,3.0744,3.0744,-
9/28/2004,3.0743,3.0746,3.0378,3.0436,3.0436,-
9/29/2004,3.0432,3.0541,3.0334,3.0531,3.0531,-
9/30/2004,3.0533,3.0557,3.0158,3.0339,3.0339,-
10/3/2004,3.0218,3.027,3.0048,3.009,3.009,-
10/4/2004,3.0073,3.0139,2.9991,3.0036,3.0036,-
10/5/2004,3.0031,3.0229,3.0022,3.0088,3.0088,-
10/6/2004,3.0082,3.0126,3.0007,3.0113,3.0113,-
10/7/2004,3.0115,3.0192,3.0008,3.017,3.017,-
10/10/2004,3.016,3.0236,3.0142,3.0227,3.0227,-
10/11/2004,3.0229,3.0254,3.0061,3.0166,3.0166,-
10/12/2004,3.0161,3.0235,3.0097,3.0194,3.0194,-
10/13/2004,3.0201,3.0317,3.0169,3.0231,3.0231,-
10/14/2004,3.0229,3.0294,3.0149,3.0274,3.0274,-
10/17/2004,3.0267,3.0299,3.0108,3.0183,3.0183,-
10/18/2004,3.018,3.0214,3.0073,3.0178,3.0178,-
10/19/2004,3.0178,3.0423,3.0138,3.0374,3.0374,-
10/20/2004,3.0385,3.0619,3.0361,3.0565,3.0565,-
10/21/2004,3.0565,3.0588,3.0397,3.0462,3.0462,-
10/24/2004,3.0482,3.0653,3.0468,3.0631,3.0631,-
10/25/2004,3.0633,3.0662,3.0475,3.0535,3.0535,-
10/26/2004,3.0539,3.062,3.0368,3.0449,3.0449,-
10/27/2004,-,-,-,-,-,-
10/28/2004,3.0454,3.0585,3.0327,3.0585,3.0585,-
11/1/2004,3.059,3.059,3.0486,3.0553,3.0553,-
11/2/2004,3.0561,3.0697,3.0489,3.0637,3.0637,-
11/3/2004,3.0637,3.0806,3.0546,3.0759,3.0759,-
11/4/2004,3.0756,3.0774,3.0456,3.0491,3.0491,-
11/5/2004,3.0495,3.0721,3.0446,3.0709,3.0709,-
11/8/2004,3.0682,3.0716,3.0576,3.0622,3.0622,-
11/9/2004,3.0622,3.0753,3.057,3.0653,3.0653,-
11/10/2004,3.0662,3.0783,3.0535,3.0604,3.0604,-
11/11/2004,3.0622,3.0642,3.0462,3.0518,3.0518,-
11/12/2004,3.0517,3.0685,3.0431,3.0689,3.0689,-
11/15/2004,3.0638,3.0663,3.0438,3.0481,3.0481,-
11/16/2004,3.0483,3.0618,3.0453,3.058,3.058,-
11/17/2004,3.0578,3.0688,3.0499,3.0601,3.0601,-
11/18/2004,3.06,3.0663,3.0534,3.0568,3.0568,-
11/19/2004,3.0576,3.0651,3.0484,3.0598,3.0598,-
11/22/2004,3.0549,3.0604,3.0462,3.0581,3.0581,-
11/23/2004,3.0585,3.0749,3.0501,3.0694,3.0694,-
11/24/2004,3.0691,3.0898,3.0675,3.0869,3.0869,-
11/25/2004,3.0869,3.1051,3.0828,3.1028,3.1028,-
11/26/2004,3.1023,3.1165,3.094,3.0956,3.0956,-
11/29/2004,3.0979,3.1038,3.0888,3.1011,3.1011,-
11/30/2004,3.1008,3.1306,3.0953,3.1261,3.1261,-
12/1/2004,3.1259,3.1567,3.1222,3.1521,3.1521,-
12/2/2004,3.1522,3.1707,3.141,3.1524,3.1524,-
12/3/2004,3.1519,3.1782,3.1464,3.1743,3.1743,-
12/6/2004,3.1725,3.1809,3.1643,3.1734,3.1734,-
12/7/2004,3.1735,3.1891,3.169,3.1833,3.1833,-
12/8/2004,3.1842,3.1912,3.164,3.1881,3.1881,-
12/9/2004,3.1876,3.1883,3.1547,3.1664,3.1664,-
12/10/2004,3.1659,3.1855,3.158,3.1628,3.1628,-
12/13/2004,3.1634,3.1718,3.1538,3.166,3.166,-
12/14/2004,3.1649,3.1847,3.1607,3.1768,3.1768,-
12/15/2004,3.1771,3.1862,3.1702,3.1838,3.1838,-
12/16/2004,3.1833,3.2073,3.1687,3.1807,3.1807,-
12/17/2004,3.1809,3.201,3.174,3.1928,3.1928,-
12/20/2004,3.1928,3.2085,3.185,3.1953,3.1953,-
12/21/2004,3.1953,3.197,3.156,3.1656,3.1656,-
12/22/2004,3.1658,3.1673,3.1323,3.1392,3.1392,-
12/23/2004,3.1384,3.1575,3.1351,3.1484,3.1484,-
12/24/2004,3.1482,3.1642,3.1413,3.146,3.146,-
12/27/2004,3.1572,3.1744,3.1483,3.1666,3.1666,-
12/28/2004,3.1664,3.1717,3.1504,3.1528,3.1528,-
12/29/2004,3.1506,3.1607,3.135,3.1421,3.1421,-
12/30/2004,3.1426,3.1567,3.1374,3.1477,3.1477,-
12/31/2004,3.1481,3.1601,3.1229,3.1307,3.1307,-
1/3/2005,3.1323,3.1347,3.1131,3.1195,3.1195,-
1/4/2005,3.1198,3.1248,3.0953,3.1048,3.1048,-
1/5/2005,3.1046,3.1084,3.0893,3.1013,3.1013,-
1/6/2005,3.1019,3.1081,3.0887,3.0945,3.0945,-
1/7/2005,3.095,3.0982,3.0743,3.0857,3.0857,-
1/10/2005,3.0835,3.0928,3.0768,3.0833,3.0833,-
1/11/2005,3.0844,3.0891,3.0717,3.078,3.078,-
1/12/2005,3.0777,3.0924,3.0667,3.0888,3.0888,-
1/13/2005,3.0891,3.0897,3.054,3.0661,3.0661,-
1/14/2005,3.0652,3.0755,3.0536,3.0629,3.0629,-
1/17/2005,3.0601,3.0632,3.0339,3.0371,3.0371,-
1/18/2005,3.0366,3.0631,3.0333,3.0455,3.0455,-
1/19/2005,3.0456,3.0741,3.043,3.0556,3.0556,-
1/20/2005,3.0541,3.0701,3.0501,3.0657,3.0657,-
1/21/2005,3.0653,3.0722,3.0484,3.0559,3.0559,-
1/24/2005,3.0677,3.0751,3.0612,3.067,3.067,-
1/25/2005,3.067,3.0771,3.0543,3.0561,3.0561,-
1/26/2005,3.0562,3.0744,3.0547,3.0718,3.0718,-
1/27/2005,3.0714,3.0833,3.069,3.0836,3.0836,-
1/28/2005,3.0834,3.0899,3.0729,3.0869,3.0869,-
1/31/2005,3.0845,3.0905,3.0772,3.0843,3.0843,-
2/1/2005,3.0843,3.091,3.0813,3.0858,3.0858,-
2/2/2005,3.0858,3.0922,3.0792,3.0827,3.0827,-
2/3/2005,3.083,3.0921,3.0751,3.082,3.082,-
2/4/2005,3.0828,3.0866,3.0596,3.0506,3.0506,-
2/7/2005,3.067,3.0718,3.0418,3.0515,3.0515,-
2/8/2005,3.0506,3.065,3.0491,3.0524,3.0524,-
2/9/2005,3.0536,3.0727,3.0485,3.0623,3.0623,-
2/10/2005,3.0621,3.0917,3.061,3.085,3.085,-
2/11/2005,3.0852,3.0922,3.0723,3.0812,3.0812,-
2/14/2005,3.0802,3.1016,3.0772,3.0951,3.0951,-
2/15/2005,3.0949,3.1081,3.0868,3.1056,3.1056,-
2/16/2005,3.104,3.1091,3.0811,3.0974,3.0974,-
2/17/2005,3.0973,3.11,3.0917,3.1084,3.1084,-
2/18/2005,3.1081,3.1094,3.0945,3.1031,3.1031,-
2/21/2005,3.1036,3.1104,3.0964,3.1049,3.1049,-
2/22/2005,3.1048,3.1143,3.0967,3.109,3.109,-
2/23/2005,3.1087,3.1132,3.0975,3.1056,3.1056,-
2/24/2005,3.1058,3.1216,3.0981,3.1133,3.1133,-
2/25/2005,3.1135,3.1316,3.1108,3.1316,3.1316,-
2/28/2005,3.1267,3.1307,3.1125,3.1163,3.1163,-
3/1/2005,3.1164,3.1212,3.11,3.1159,3.1159,-
3/2/2005,3.1161,3.1196,3.1032,3.1112,3.1112,-
3/3/2005,3.11,3.1155,3.0991,3.1083,3.1083,-
3/4/2005,3.1088,3.1302,3.1048,3.1297,3.1297,-
3/7/2005,3.1261,3.1274,3.1086,3.1122,3.1122,-
3/8/2005,3.1125,3.1317,3.1062,3.1254,3.1254,-
3/9/2005,3.1256,3.1281,3.1087,3.1133,3.1133,-
3/10/2005,3.1134,3.1264,3.11,3.116,3.116,-
3/11/2005,3.1155,3.1229,3.1072,3.117,3.117,-
3/14/2005,3.1193,3.1197,3.1003,3.1066,3.1066,-
3/15/2005,3.1065,3.1163,3.1017,3.1047,3.1047,-
3/16/2005,3.1052,3.1239,3.1026,3.1229,3.1229,-
3/17/2005,3.1227,3.1269,3.1157,3.1264,3.1264,-
3/18/2005,3.1261,3.1261,3.1111,3.1251,3.1251,-
3/21/2005,3.1194,3.1211,3.0878,3.09,3.09,-
3/22/2005,3.0898,3.1111,3.0834,3.0927,3.0927,-
3/23/2005,3.0927,3.093,3.0651,3.071,3.071,-
3/24/2005,3.0717,3.084,3.0693,3.0722,3.0722,-
3/25/2005,3.072,3.0758,3.0685,3.0744,3.0744,-
3/27/2005,3.0735,3.0817,3.065,3.0806,3.0806,-
3/28/2005,3.0807,3.1004,3.0763,3.0971,3.0971,-
3/29/2005,3.098,3.1099,3.095,3.0989,3.0989,-
3/30/2005,3.0987,3.121,3.0941,3.1179,3.1179,-
3/31/2005,3.1176,3.1371,3.1128,3.1221,3.1221,-
4/3/2005,3.1153,3.1267,3.1138,3.1233,3.1233,-
4/4/2005,3.1229,3.1306,3.1159,3.1222,3.1222,-
4/5/2005,3.122,3.1285,3.1136,3.1202,3.1202,-
4/6/2005,3.121,3.1237,3.0988,3.1033,3.1033,-
4/7/2005,3.1043,3.1165,3.0961,3.116,3.116,-
4/10/2005,3.1129,3.1282,3.112,3.117,3.117,-
4/11/2005,3.1172,3.122,3.1068,3.1139,3.1139,-
4/12/2005,3.1141,3.1145,3.1015,3.1126,3.1126,-
4/13/2005,3.1122,3.1213,3.108,3.114,3.114,-
4/14/2005,3.1143,3.136,3.1111,3.1343,3.1343,-
4/17/2005,3.1384,3.1509,3.1296,3.146,3.146,-
4/18/2005,3.1458,3.1654,3.1394,3.1587,3.1587,-
4/19/2005,3.1583,3.1653,3.1514,3.157,3.157,-
4/20/2005,3.1569,3.1656,3.1422,3.1449,3.1449,-
4/21/2005,3.1446,3.158,3.1426,3.153,3.153,-
4/24/2005,3.1492,3.1528,3.1393,3.1451,3.1451,-
4/25/2005,3.1458,3.1509,3.1331,3.1388,3.1388,-
4/26/2005,3.1385,3.1444,3.1303,3.1332,3.1332,-
4/27/2005,3.1334,3.1449,3.1312,3.1398,3.1398,-
4/28/2005,3.14,3.1467,3.1188,3.1214,3.1214,-
5/1/2005,3.1186,3.1249,3.0982,3.1007,3.1007,-
5/2/2005,3.1005,3.1097,3.0951,3.1014,3.1014,-
5/3/2005,3.1014,3.1151,3.098,3.1081,3.1081,-
5/4/2005,3.1085,3.1191,3.1076,3.1128,3.1128,-
5/5/2005,3.1126,3.117,3.0979,3.101,3.101,-
5/8/2005,3.102,3.1046,3.091,3.0972,3.0972,-
5/9/2005,3.0967,3.1005,3.0874,3.1015,3.1015,-
5/10/2005,3.101,3.1018,3.0735,3.0827,3.0827,-
5/11/2005,3.0831,3.0874,3.0714,3.0843,3.0843,-
5/12/2005,3.0838,3.0883,3.0646,3.0653,3.0653,-
5/15/2005,3.0656,3.0697,3.0384,3.043,3.043,-
5/16/2005,3.0429,3.0501,3.0335,3.0373,3.0373,-
5/17/2005,3.0373,3.0403,3.0257,3.0358,3.0358,-
5/18/2005,3.0354,3.0472,3.0325,3.0376,3.0376,-
5/19/2005,3.0376,3.0455,3.0285,3.0347,3.0347,-
5/22/2005,3.0316,3.038,3.0287,3.0348,3.0348,-
5/23/2005,3.0345,3.0353,3.0206,3.0234,3.0234,-
5/24/2005,3.0235,3.0359,3.0191,3.0324,3.0324,-
5/25/2005,3.0324,3.043,3.0178,3.0209,3.0209,-
5/26/2005,3.0212,3.029,3.0194,3.0262,3.0262,-
5/29/2005,3.0258,3.0295,3.02,3.0281,3.0281,-
5/30/2005,3.0288,3.0367,3.0108,3.0272,3.0272,-
5/31/2005,3.0273,3.041,3.0127,3.0363,3.0363,-
6/1/2005,3.0368,3.0423,3.0292,3.0364,3.0364,-
6/2/2005,3.0371,3.0374,3.0208,3.0288,3.0288,-
6/5/2005,3.0254,3.0334,3.02,3.0306,3.0306,-
6/6/2005,3.0295,3.0472,3.0271,3.0429,3.0429,-
6/7/2005,3.0414,3.052,3.0299,3.0331,3.0331,-
6/8/2005,3.0327,3.0388,3.0246,3.0291,3.0291,-
6/9/2005,3.0289,3.0437,3.0236,3.0406,3.0406,-
6/12/2005,3.0282,3.0344,3.0157,3.0345,3.0345,-
6/13/2005,3.0342,3.0352,3.0215,3.0292,3.0292,-
6/14/2005,3.0293,3.0526,3.0229,3.049,3.049,-
6/15/2005,3.0482,3.0542,3.0398,3.0514,3.0514,-
6/16/2005,3.0516,3.0554,3.0415,3.0544,3.0544,-
6/19/2005,3.0435,3.0555,3.0435,3.048,3.048,-
6/20/2005,3.0487,3.0585,3.0435,3.0531,3.0531,-
6/21/2005,3.0517,3.0589,3.0376,3.0453,3.0453,-
6/22/2005,3.0453,3.0458,3.0308,3.0366,3.0366,-
6/23/2005,3.0361,3.0551,3.0351,3.0539,3.0539,-
6/26/2005,3.0528,3.07,3.0514,3.0626,3.0626,-
6/27/2005,3.0625,3.0649,3.0496,3.0526,3.0526,-
6/28/2005,3.0574,3.0609,3.0378,3.045,3.045,-
6/29/2005,3.0416,3.0448,3.0137,3.0177,3.0177,-
6/30/2005,3.0143,3.0148,2.9912,2.9956,2.9956,-
7/3/2005,2.9809,2.9871,2.9752,2.9798,2.9798,-
7/4/2005,2.9795,2.9884,2.9709,2.9789,2.9789,-
7/5/2005,2.9787,2.9843,2.9719,2.9721,2.9721,-
7/6/2005,2.9719,2.9793,2.9501,2.9596,2.9596,-
7/7/2005,2.9594,2.9688,2.9492,2.9542,2.9542,-
7/10/2005,2.9551,2.9805,2.95,2.9762,2.9762,-
7/11/2005,2.9763,2.9985,2.9713,2.9959,2.9959,-
7/12/2005,2.9957,2.9981,2.9665,2.9842,2.9842,-
7/13/2005,2.9844,2.9845,2.9636,2.9701,2.9701,-
7/14/2005,2.9701,2.9761,2.9524,2.9524,2.9524,-
7/17/2005,2.9557,2.9611,2.943,2.9435,2.9435,-
7/18/2005,2.9435,2.9473,2.9302,2.9304,2.9304,-
7/19/2005,2.932,2.9439,2.918,2.9317,2.9317,-
7/20/2005,2.9321,2.9436,2.8621,2.8967,2.8967,-
7/21/2005,2.8966,2.9178,2.8791,2.8839,2.8839,-
7/24/2005,2.8812,2.9049,2.8798,2.9004,2.9004,-
7/25/2005,2.9007,2.9076,2.8927,2.8987,2.8987,-
7/26/2005,2.8984,2.9076,2.8944,2.9003,2.9003,-
7/27/2005,2.9008,2.9272,2.8987,2.919,2.919,-
7/28/2005,2.9188,2.9257,2.9092,2.9232,2.9232,-
7/31/2005,2.919,2.9404,2.9118,2.9357,2.9357,-
8/1/2005,2.9353,2.9388,2.9263,2.931,2.931,-
8/2/2005,2.9311,2.9432,2.9215,2.9365,2.9365,-
8/3/2005,2.9364,2.9427,2.9256,2.9397,2.9397,-
8/4/2005,2.9401,2.9443,2.9301,2.9368,2.9368,-
8/7/2005,2.9357,2.9548,2.9332,2.9508,2.9508,-
8/8/2005,2.9508,2.9589,2.9465,2.9533,2.9533,-
8/9/2005,2.9539,2.9618,2.9471,2.9565,2.9565,-
8/10/2005,2.9561,2.9857,2.955,2.9833,2.9833,-
8/11/2005,2.9833,3.0006,2.9791,2.9961,2.9961,-
8/14/2005,2.9951,3.006,2.9906,2.998,2.998,-
8/15/2005,2.998,3.0085,2.9906,2.9982,2.9982,-
8/16/2005,2.9981,3.0044,2.9915,3.0021,3.0021,-
8/17/2005,3.0019,3.0035,2.9843,2.9881,2.9881,-
8/18/2005,2.9881,3.0029,2.985,2.9987,2.9987,-
8/21/2005,3.0014,3.0072,2.992,3.0006,3.0006,-
8/22/2005,2.9999,3.0067,2.9951,3.0006,3.0006,-
8/23/2005,3.0003,3.0141,2.996,3.0064,3.0064,-
8/24/2005,3.0056,3.0211,3.0037,3.0132,3.0132,-
8/25/2005,3.0128,3.0224,3.0057,3.0128,3.0128,-
8/28/2005,3.0185,3.0332,3.0147,3.0185,3.0185,-
8/29/2005,3.0183,3.0202,3.0039,3.0068,3.0068,-
8/30/2005,3.0063,3.0379,3.004,3.0312,3.0312,-
8/31/2005,3.0301,3.0781,3.0296,3.0719,3.0719,-
9/1/2005,3.0713,3.0857,3.0634,3.0805,3.0805,-
9/4/2005,3.076,3.0968,3.0726,3.0819,3.0819,-
9/5/2005,3.0818,3.0915,3.0785,3.0838,3.0838,-
9/6/2005,3.084,3.0912,3.0778,3.0809,3.0809,-
9/7/2005,3.0809,3.0905,3.0741,3.0761,3.0761,-
9/8/2005,3.0765,3.0862,3.072,3.0771,3.0771,-
9/11/2005,3.0799,3.0817,3.0501,3.0551,3.0551,-
9/12/2005,3.0538,3.0685,3.0514,3.0619,3.0619,-
9/13/2005,3.0637,3.0693,3.0568,3.0602,3.0602,-
9/14/2005,3.0602,3.0615,3.0275,3.0336,3.0336,-
9/15/2005,3.0343,3.0443,3.0278,3.0396,3.0396,-
9/18/2005,3.0304,3.038,3.0236,3.0314,3.0314,-
9/19/2005,3.0316,3.0355,3.0229,3.0252,3.0252,-
9/20/2005,-,-,-,-,-,-
9/21/2005,3.0305,3.0456,3.0061,3.0119,3.0119,-
9/22/2005,3.0117,3.016,2.9896,2.9904,2.9904,-
9/25/2005,2.9848,3.0046,2.9848,3.0012,3.0012,-
9/26/2005,3.0007,3.0013,2.9842,2.9903,2.9903,-
9/27/2005,2.9902,2.9954,2.9805,2.9894,2.9894,-
9/28/2005,2.9904,2.9912,2.9687,2.9709,2.9709,-
